time,ensemble,siteID,oxygen,temperature,obs_flag,forecast,data_assimilation
2021-07-02,74,BARC,6.533046353084371,28.510380547302915,2,1,0
2021-07-02,75,BARC,7.279981866667083,28.994397549424615,2,1,0
2021-07-02,76,BARC,6.565451537047626,38.595100312016086,2,1,0
2021-07-02,77,BARC,6.648411441605574,18.555061832963386,2,1,0
2021-07-02,78,BARC,6.331348173815381,37.378772318127965,2,1,0
2021-07-02,79,BARC,6.554081150195335,19.760796558039104,2,1,0
2021-07-02,80,BARC,6.481838555834617,20.908110991384884,2,1,0
2021-07-02,81,BARC,6.297844533148817,23.15684543123432,2,1,0
2021-07-02,82,BARC,6.847531233661025,34.56436758685281,2,1,0
2021-07-02,83,BARC,6.266890117679523,33.989781029496804,2,1,0
2021-07-02,84,BARC,7.532450537191028,33.27467289647545,2,1,0
2021-07-02,85,BARC,7.136997247731505,34.051956048602314,2,1,0
2021-07-02,86,BARC,7.136234267164761,18.509715089607422,2,1,0
2021-07-02,87,BARC,6.058144923887512,21.614584330866695,2,1,0
2021-07-02,88,BARC,6.6542959895041,11.56319818750319,2,1,0
2021-07-02,89,BARC,7.146216353163595,27.855476777643606,2,1,0
2021-07-02,90,BARC,6.772452850592764,44.83048032775055,2,1,0
2021-07-02,91,BARC,7.352972374262374,26.13083110351436,2,1,0
2021-07-02,92,BARC,6.582144530741296,27.106702324356558,2,1,0
2021-07-02,93,BARC,6.9070385220546795,22.107132783758633,2,1,0
2021-07-02,94,BARC,7.005448415350352,38.076782525326,2,1,0
2021-07-02,95,BARC,6.898651683237629,29.701811860356894,2,1,0
2021-07-02,96,BARC,6.7542883393270445,21.8862870305343,2,1,0
2021-07-02,97,BARC,7.359312187870196,14.128763598231039,2,1,0
2021-07-02,98,BARC,7.167015786819624,29.21827905346353,2,1,0
2021-07-02,99,BARC,6.923239924402197,27.980985881583226,2,1,0
2021-07-02,100,BARC,6.605193199061809,31.037325237427417,2,1,0
2021-07-02,101,BARC,7.243363529324474,30.914665649649997,2,1,0
2021-07-02,102,BARC,6.764809407448292,21.98694338159482,2,1,0
2021-07-02,103,BARC,6.705966032584063,30.60668677717784,2,1,0
2021-07-02,104,BARC,6.85917103511701,23.408823039624146,2,1,0
2021-07-02,105,BARC,6.8549768982219454,20.254126974867876,2,1,0
2021-07-02,106,BARC,6.32999632449793,16.466373235041967,2,1,0
2021-07-02,107,BARC,6.704493758766367,23.70896533488201,2,1,0
2021-07-02,108,BARC,6.795888042927911,32.353836599041244,2,1,0
2021-07-02,109,BARC,6.377560251968918,27.70532715263487,2,1,0
2021-07-02,110,BARC,6.504010444590374,51.72028569398153,2,1,0
2021-07-02,111,BARC,6.748588418345333,31.842720452809903,2,1,0
2021-07-02,112,BARC,7.04131447277576,28.565902811935217,2,1,0
2021-07-02,113,BARC,6.943287811908945,34.09001202601654,2,1,0
2021-07-02,114,BARC,6.982842699246488,21.27545472924812,2,1,0
2021-07-02,115,BARC,6.894170196165935,40.66799499728168,2,1,0
2021-07-02,116,BARC,6.103283932061934,26.26840802223341,2,1,0
2021-07-02,117,BARC,6.784263841350684,15.969731714670356,2,1,0
2021-07-02,118,BARC,6.615835362079248,28.648177967060384,2,1,0
2021-07-02,119,BARC,6.44914430324386,34.75711676609892,2,1,0
2021-07-02,120,BARC,7.016158247676903,28.336434445420906,2,1,0
2021-07-02,121,BARC,6.766113294262305,28.75695337831771,2,1,0
2021-07-02,122,BARC,6.58821195604054,32.45717406206903,2,1,0
2021-07-02,123,BARC,6.873775224557056,27.164175613033223,2,1,0
2021-07-02,124,BARC,6.929816558002247,6.100801642160329,2,1,0
2021-07-02,125,BARC,6.4737312787963095,23.077105226129653,2,1,0
2021-07-02,126,BARC,6.854935623133565,26.59665739218802,2,1,0
2021-07-02,127,BARC,7.492915878982933,30.20637626620294,2,1,0
2021-07-02,128,BARC,7.912809423264243,39.2276297787595,2,1,0
2021-07-02,129,BARC,6.498851068413875,33.30612381821827,2,1,0
2021-07-02,130,BARC,6.8381956708425236,17.21708830167228,2,1,0
2021-07-02,131,BARC,6.656110371209456,21.048587269939617,2,1,0
2021-07-02,132,BARC,6.294304567329344,23.461938930812224,2,1,0
2021-07-02,133,BARC,6.609891653020392,31.419442901483198,2,1,0
2021-07-02,134,BARC,6.748207116668513,28.201500862238344,2,1,0
2021-07-02,135,BARC,6.516820818131823,10.318241257644583,2,1,0
2021-07-02,136,BARC,6.678256179573802,31.140058036267494,2,1,0
2021-07-02,137,BARC,6.4466247680848285,24.164345469260184,2,1,0
2021-07-02,138,BARC,6.584606769725667,30.28182179003309,2,1,0
2021-07-02,139,BARC,7.5549409391814155,35.81268426441475,2,1,0
2021-07-02,140,BARC,7.313202429067058,34.44092836501359,2,1,0
2021-07-02,141,BARC,6.717554849425861,35.94858877247532,2,1,0
2021-07-02,142,BARC,7.110028167320783,33.74466333626622,2,1,0
2021-07-02,143,BARC,7.745474435545743,42.178201946317316,2,1,0
2021-07-02,144,BARC,6.2393629842955125,28.22745185563784,2,1,0
2021-07-02,145,BARC,5.702685927452517,25.718149778682786,2,1,0
2021-07-02,146,BARC,6.698994798181527,25.299812410969896,2,1,0
2021-07-02,147,BARC,6.207446126247231,23.69939011510744,2,1,0
2021-07-02,148,BARC,7.311695665636202,43.38811796593964,2,1,0
2021-07-02,149,BARC,7.092098850449149,25.183230829468624,2,1,0
2021-07-02,150,BARC,6.713492573836108,21.386441698876794,2,1,0
2021-07-02,151,BARC,6.2787019719732236,7.8215327371490355,2,1,0
2021-07-02,152,BARC,7.2407629604464345,27.834666563223823,2,1,0
2021-07-02,153,BARC,6.558151666319109,25.985301153839536,2,1,0
2021-07-02,154,BARC,6.433038655637749,33.505693062898345,2,1,0
2021-07-02,155,BARC,6.084353338544518,34.91280725033126,2,1,0
2021-07-02,156,BARC,6.665011909973591,22.091895490597576,2,1,0
2021-07-02,157,BARC,6.528945715132418,31.66712119100461,2,1,0
2021-07-02,158,BARC,7.267506767411617,33.60872010401956,2,1,0
2021-07-02,159,BARC,6.628005563030195,38.35271268590576,2,1,0
2021-07-02,160,BARC,6.735558439809929,50.11046785880594,2,1,0
2021-07-02,161,BARC,6.44267504925796,11.119661735572304,2,1,0
2021-07-02,162,BARC,6.774964606483102,41.818547739714894,2,1,0
2021-07-02,163,BARC,7.0580764325830065,29.021048002089174,2,1,0
2021-07-02,164,BARC,6.546268795000382,3.0803299057776496,2,1,0
2021-07-02,165,BARC,6.835390429699055,22.239237949427423,2,1,0
2021-07-02,166,BARC,7.1385338535863845,10.071931406944314,2,1,0
2021-07-02,167,BARC,6.508795423950573,29.32287816498677,2,1,0
2021-07-02,168,BARC,7.476244255642355,38.47761066583741,2,1,0
2021-07-02,169,BARC,6.444765637988695,27.962864541075383,2,1,0
2021-07-02,170,BARC,6.574545879454107,25.971678097355092,2,1,0
2021-07-02,171,BARC,7.473520060352381,20.354344542455078,2,1,0
2021-07-02,172,BARC,6.171671045594563,33.86832426819147,2,1,0
2021-07-02,173,BARC,7.058455640076742,30.165858320171736,2,1,0
2021-07-02,174,BARC,6.19277704888447,10.29951833573118,2,1,0
2021-07-02,175,BARC,5.87930775203024,40.38482585178001,2,1,0
2021-07-02,176,BARC,6.946855692415776,36.31705808623465,2,1,0
2021-07-02,177,BARC,6.326431107136279,22.11020515401697,2,1,0
2021-07-02,178,BARC,7.4164033594469325,13.751131332103947,2,1,0
2021-07-02,179,BARC,5.557214885996215,34.636983056465006,2,1,0
2021-07-02,180,BARC,6.71643607389129,20.48115357822897,2,1,0
2021-07-02,181,BARC,7.056311692915961,28.927875777767472,2,1,0
2021-07-02,182,BARC,6.310215743609539,15.130743972038239,2,1,0
2021-07-02,183,BARC,7.092423697258603,33.933283749995496,2,1,0
2021-07-02,184,BARC,6.645433609374221,35.5815836282586,2,1,0
2021-07-02,185,BARC,6.542435370791031,21.345670660011415,2,1,0
2021-07-02,186,BARC,7.013362695153803,32.76500258367358,2,1,0
2021-07-02,187,BARC,6.299804374473667,9.221088822292709,2,1,0
2021-07-02,188,BARC,6.597675834609751,51.24058864647151,2,1,0
2021-07-02,189,BARC,6.769792082879066,18.75812932657645,2,1,0
2021-07-02,190,BARC,6.722613666509328,25.916052119805975,2,1,0
2021-07-02,191,BARC,6.694273878358024,33.00368886715696,2,1,0
2021-07-02,192,BARC,7.526413838770877,39.10755605732969,2,1,0
2021-07-02,193,BARC,6.877691857514473,36.90729509429464,2,1,0
2021-07-02,194,BARC,6.8648453782987815,44.10634640457662,2,1,0
2021-07-02,195,BARC,6.564286254697395,31.930219612009186,2,1,0
2021-07-02,196,BARC,7.625357300906099,22.427918773143194,2,1,0
2021-07-02,197,BARC,6.753169081264169,40.280398144252096,2,1,0
2021-07-02,198,BARC,6.6524549220280065,40.44801248565058,2,1,0
2021-07-02,199,BARC,6.24002237419866,22.67395350759129,2,1,0
2021-07-02,200,BARC,6.425705719878883,37.38150336978662,2,1,0
2021-07-02,201,BARC,7.1703746245089865,30.904301899655522,2,1,0
2021-07-02,202,BARC,6.760955877003162,20.456685669999978,2,1,0
2021-07-02,203,BARC,6.989293798675119,21.70560775099641,2,1,0
2021-07-02,204,BARC,6.471695438766851,31.806455792801916,2,1,0
2021-07-02,205,BARC,6.134138233206337,21.68268002929514,2,1,0
2021-07-02,206,BARC,7.527529045622762,12.601620618621316,2,1,0
2021-07-02,207,BARC,7.288981195506257,21.87176026420662,2,1,0
2021-07-02,208,BARC,6.711499297697276,37.24100491568515,2,1,0
2021-07-02,209,BARC,7.014425768613796,29.356534451539122,2,1,0
2021-07-02,210,BARC,6.6935551902759585,17.22834833856469,2,1,0
2021-07-02,211,BARC,5.85528468242943,22.407429295090644,2,1,0
2021-07-02,212,BARC,6.390592867986993,19.945507679704317,2,1,0
2021-07-02,213,BARC,6.533915335146869,41.4628204797727,2,1,0
2021-07-02,214,BARC,7.062114348086198,28.259009501578433,2,1,0
2021-07-02,215,BARC,6.689925693909936,28.141654361759517,2,1,0
2021-07-02,216,BARC,6.215608567055921,45.26507090661433,2,1,0
2021-07-02,217,BARC,6.876590989904608,24.38241042879091,2,1,0
2021-07-02,218,BARC,6.613048725228611,26.756679993308172,2,1,0
2021-07-02,219,BARC,6.351832063436799,22.839632237114227,2,1,0
2021-07-02,220,BARC,6.7577914347063475,16.184579400354725,2,1,0
2021-07-02,221,BARC,7.588375228439378,20.274204191760813,2,1,0
2021-07-02,222,BARC,6.615078016488623,42.95704889061973,2,1,0
2021-07-02,223,BARC,6.716121445433241,27.984055807263942,2,1,0
2021-07-02,224,BARC,6.802256727077046,19.945500318577448,2,1,0
2021-07-02,225,BARC,6.585684934835105,20.670665705408133,2,1,0
2021-07-02,226,BARC,6.987816581196369,45.38051452900046,2,1,0
2021-07-02,227,BARC,7.1675417406044,53.07239113316186,2,1,0
2021-07-02,228,BARC,6.6046113938342295,31.807946388459214,2,1,0
2021-07-02,229,BARC,7.120305912571578,50.91365315449604,2,1,0
2021-07-02,230,BARC,6.755955578968829,20.09205490864369,2,1,0
2021-07-02,231,BARC,6.5871877428320165,25.14127681932479,2,1,0
2021-07-02,232,BARC,6.39983481997636,32.60041933911039,2,1,0
2021-07-02,233,BARC,6.63591731958451,29.530863701128606,2,1,0
2021-07-02,234,BARC,6.621897182694142,23.894018489179025,2,1,0
2021-07-02,235,BARC,6.6609187684874955,14.318960323833881,2,1,0
2021-07-02,236,BARC,6.744414255791737,27.06158938694409,2,1,0
2021-07-02,237,BARC,6.958269376344265,29.727533109699905,2,1,0
2021-07-02,238,BARC,6.493169954224394,14.663295984458204,2,1,0
2021-07-02,239,BARC,7.069471930292825,19.90132377697814,2,1,0
2021-07-02,240,BARC,5.948416757614749,29.037703971452938,2,1,0
2021-07-02,241,BARC,6.6441044671248015,28.13329726767707,2,1,0
2021-07-02,242,BARC,7.0321547871712875,17.318044115168586,2,1,0
2021-07-02,243,BARC,5.813902136543308,28.846486814103883,2,1,0
2021-07-02,244,BARC,6.598278114242784,22.078344205303743,2,1,0
2021-07-02,245,BARC,6.545209466987358,44.00701145340511,2,1,0
2021-07-02,246,BARC,6.643422235645446,23.745876038338828,2,1,0
2021-07-02,247,BARC,6.635787459597673,17.944699022794087,2,1,0
2021-07-02,248,BARC,7.017138478186552,20.41985343432921,2,1,0
2021-07-02,249,BARC,6.010734864078633,13.83507606046593,2,1,0
2021-07-02,250,BARC,7.112177530505823,21.724885513525294,2,1,0
2021-07-02,251,BARC,6.497225991355745,35.52752473993679,2,1,0
2021-07-02,252,BARC,6.61987844682717,26.72996938901899,2,1,0
2021-07-02,253,BARC,6.913406338879755,25.247762315267845,2,1,0
2021-07-02,254,BARC,6.992757199820371,27.298986680489403,2,1,0
2021-07-02,255,BARC,6.293498574213209,38.58672844376684,2,1,0
2021-07-02,256,BARC,6.62850181921633,22.04228177419959,2,1,0
2021-07-02,257,BARC,6.79740885267764,40.55702610138627,2,1,0
2021-07-02,258,BARC,5.93727815415762,35.775658132583956,2,1,0
2021-07-02,259,BARC,6.572282033257738,48.58411018992063,2,1,0
2021-07-02,260,BARC,6.802354888766582,34.687956809894544,2,1,0
2021-07-02,261,BARC,5.784081282404766,25.047387662607655,2,1,0
2021-07-02,262,BARC,6.86696035032934,36.60212070333673,2,1,0
2021-07-02,263,BARC,7.0641862652713385,23.27085667696939,2,1,0
2021-07-02,264,BARC,6.280062968952656,26.473071950311255,2,1,0
2021-07-02,265,BARC,5.846622365019818,19.886064171326787,2,1,0
2021-07-02,266,BARC,6.528097312037121,40.06767830425765,2,1,0
2021-07-02,267,BARC,6.743049941725845,28.77537085972672,2,1,0
2021-07-02,268,BARC,6.229569746504903,29.136274283298878,2,1,0
2021-07-02,269,BARC,6.222503943602397,23.953812234344724,2,1,0
2021-07-02,270,BARC,6.64272664169816,20.006899808410996,2,1,0
2021-07-02,271,BARC,6.36546936265374,25.658920071379093,2,1,0
2021-07-02,272,BARC,6.457674770728771,19.58370098820343,2,1,0
2021-07-02,273,BARC,6.900601582544137,42.081594960514536,2,1,0
2021-07-02,274,BARC,6.67198466640152,30.286180076463843,2,1,0
2021-07-02,275,BARC,6.8271317922870605,26.034021097651856,2,1,0
2021-07-02,276,BARC,6.650090937515215,21.534465905456283,2,1,0
2021-07-02,277,BARC,7.6757038406189775,28.399982660635782,2,1,0
2021-07-02,278,BARC,6.499016896768642,33.64385702652935,2,1,0
2021-07-02,279,BARC,6.761668755072109,43.28464705615976,2,1,0
2021-07-02,280,BARC,6.812090823254417,35.913341005159225,2,1,0
2021-07-02,281,BARC,7.338348552586287,14.303081140839723,2,1,0
2021-07-02,282,BARC,6.7381579665534685,38.94082007648667,2,1,0
2021-07-02,283,BARC,6.562192972865689,40.424283722263745,2,1,0
2021-07-02,284,BARC,6.797113780866728,30.21919228538129,2,1,0
2021-07-02,285,BARC,7.089280136854252,18.82521376970609,2,1,0
2021-07-02,286,BARC,6.6127730364117685,39.76027109242676,2,1,0
2021-07-02,287,BARC,6.208814380927193,17.812109802843363,2,1,0
2021-07-02,288,BARC,6.89858281568487,27.562389792105375,2,1,0
2021-07-02,289,BARC,6.435971881107557,25.78783433792283,2,1,0
2021-07-02,290,BARC,6.882580307716313,25.09045990462862,2,1,0
2021-07-02,291,BARC,6.809940736603157,17.548176660046135,2,1,0
2021-07-02,292,BARC,7.066430400951189,38.780503767704744,2,1,0
2021-07-02,293,BARC,6.490205310856872,32.893225912951756,2,1,0
2021-07-02,294,BARC,6.238412295446506,31.412406349102454,2,1,0
2021-07-02,295,BARC,6.789793931269186,33.481614858982695,2,1,0
2021-07-02,296,BARC,6.6475166613059224,23.279400428192318,2,1,0
2021-07-02,297,BARC,6.593028294471148,36.349147008605826,2,1,0
2021-07-02,298,BARC,7.045636476949819,12.95717774105416,2,1,0
2021-07-02,299,BARC,6.568915885554058,24.762599115718462,2,1,0
2021-07-02,300,BARC,6.981930264742795,20.234187332512956,2,1,0
2021-07-02,301,BARC,6.632099818802078,24.571385178425178,2,1,0
2021-07-02,302,BARC,6.497986186712516,18.99219019371688,2,1,0
2021-07-02,303,BARC,7.0712765202508825,29.952030248265302,2,1,0
2021-07-02,304,BARC,6.381656597211811,32.8473430890444,2,1,0
2021-07-02,305,BARC,6.800174570573216,17.69518460729332,2,1,0
2021-07-02,306,BARC,6.305037267572901,34.30234729299639,2,1,0
2021-07-02,307,BARC,6.938809164744147,24.900228634474917,2,1,0
2021-07-02,308,BARC,6.7583041366365615,15.92467719147962,2,1,0
2021-07-02,309,BARC,6.183595496548908,35.0517745964241,2,1,0
2021-07-02,310,BARC,6.654698919530082,20.874340333771972,2,1,0
2021-07-02,311,BARC,7.113455169813314,28.787239569184027,2,1,0
2021-07-02,312,BARC,6.279948507240254,28.473986694280608,2,1,0
2021-07-02,313,BARC,6.8834673654395955,15.81937951381305,2,1,0
2021-07-02,314,BARC,6.572138948985558,26.74287470758333,2,1,0
2021-07-02,315,BARC,6.597725606210387,22.921297142268575,2,1,0
2021-07-02,316,BARC,7.04581552536167,13.756321558077499,2,1,0
2021-07-02,317,BARC,6.395287632475901,27.79818710541224,2,1,0
2021-07-02,318,BARC,6.4394020938354055,38.07897621203602,2,1,0
2021-07-02,319,BARC,6.6575677262274375,22.784452156521375,2,1,0
2021-07-02,320,BARC,6.214220163001943,33.77910589442245,2,1,0
2021-07-02,321,BARC,7.084346760868215,22.1241679340168,2,1,0
2021-07-02,322,BARC,6.69544781555566,30.816315797631624,2,1,0
2021-07-02,323,BARC,6.1702643313643915,33.613009060553885,2,1,0
2021-07-02,324,BARC,7.388387095680792,30.123139285206072,2,1,0
2021-07-02,325,BARC,6.560910775262805,41.95441973488321,2,1,0
2021-07-02,326,BARC,6.880910926130492,38.95579567296915,2,1,0
2021-07-02,327,BARC,6.453798706971883,23.877318958465054,2,1,0
2021-07-02,328,BARC,6.625229991610065,0.4085009815817907,2,1,0
2021-07-02,329,BARC,6.666368627341086,1.6679476764503731,2,1,0
2021-07-02,330,BARC,6.613304652391172,46.32826686339865,2,1,0
2021-07-02,331,BARC,6.988281127395934,45.07906046127508,2,1,0
2021-07-02,332,BARC,6.582854635660169,13.919443226483889,2,1,0
2021-07-02,333,BARC,7.076942635547669,31.053299062632412,2,1,0
2021-07-02,334,BARC,6.933615359462786,27.055545430159544,2,1,0
2021-07-02,335,BARC,6.772163124822699,14.945630824560714,2,1,0
2021-07-02,336,BARC,6.884042047942259,33.530755119293985,2,1,0
2021-07-02,337,BARC,6.6589847405272895,38.940930762088534,2,1,0
2021-07-02,338,BARC,7.184010973717635,12.325853044056775,2,1,0
2021-07-02,339,BARC,6.149790245984602,36.362708455347466,2,1,0
2021-07-02,340,BARC,7.62507975803816,27.87186132678805,2,1,0
2021-07-02,341,BARC,6.575080659217514,15.940983603608172,2,1,0
2021-07-02,342,BARC,6.287877702791086,15.635016303463967,2,1,0
2021-07-02,343,BARC,6.754910669361039,16.539493854005176,2,1,0
2021-07-02,344,BARC,7.214644839235456,31.51701733479593,2,1,0
2021-07-02,345,BARC,6.341352146945874,27.061180874927164,2,1,0
2021-07-02,346,BARC,6.529057872120242,21.558558600733235,2,1,0
2021-07-02,347,BARC,6.733180603110636,26.395117462990513,2,1,0
2021-07-02,348,BARC,6.552265364556261,36.486364058687066,2,1,0
2021-07-02,349,BARC,6.893548794471234,28.828147581148993,2,1,0
2021-07-02,350,BARC,7.3440277415366095,43.00847879151427,2,1,0
2021-07-02,351,BARC,6.322023548321654,24.620536935661296,2,1,0
2021-07-02,352,BARC,7.451127162000846,34.647741500028836,2,1,0
2021-07-02,353,BARC,6.811011766840644,35.59767683251916,2,1,0
2021-07-02,354,BARC,6.828880917454617,25.773330989428786,2,1,0
2021-07-02,355,BARC,6.228438617527749,21.970981962627427,2,1,0
2021-07-02,356,BARC,6.557983053087381,16.99513828825454,2,1,0
2021-07-02,357,BARC,6.452138593967946,18.735114027044133,2,1,0
2021-07-02,358,BARC,6.664832321386325,22.326822043969432,2,1,0
2021-07-02,359,BARC,6.2158092635800655,30.429969079330412,2,1,0
2021-07-02,360,BARC,6.72644251334463,36.31373235940108,2,1,0
2021-07-02,361,BARC,7.35808034368084,33.2041429737754,2,1,0
2021-07-02,362,BARC,6.8806431321075925,29.30051296951497,2,1,0
2021-07-02,363,BARC,6.0332079095269675,47.59225329746294,2,1,0
2021-07-02,364,BARC,6.329009618868398,44.881089774024076,2,1,0
2021-07-02,365,BARC,6.8497854621793035,35.23890522153608,2,1,0
2021-07-02,366,BARC,7.17511955730934,22.017097260193584,2,1,0
2021-07-02,367,BARC,7.04188573135838,20.530816660976594,2,1,0
2021-07-02,368,BARC,6.711101101189353,28.276154326826994,2,1,0
2021-07-02,369,BARC,7.255803797918906,30.092796719693457,2,1,0
2021-07-02,370,BARC,6.117081495022895,33.85434160809362,2,1,0
2021-07-02,371,BARC,6.7395889336877985,24.90351404828067,2,1,0
2021-07-02,372,BARC,6.904876444891689,22.141856524937328,2,1,0
2021-07-02,373,BARC,6.878134528743687,36.338311257961095,2,1,0
2021-07-02,374,BARC,6.235018981713433,21.77002324971811,2,1,0
2021-07-02,375,BARC,7.081009183004241,43.11333787741321,2,1,0
2021-07-02,376,BARC,6.557143911820355,10.817225454278766,2,1,0
2021-07-02,377,BARC,6.649136976145833,20.22539510009511,2,1,0
2021-07-02,378,BARC,7.01808455812738,27.56176561153111,2,1,0
2021-07-02,379,BARC,6.470027676084702,36.24851141791112,2,1,0
2021-07-02,380,BARC,6.692376637195181,51.03901085124895,2,1,0
2021-07-02,381,BARC,6.362336095857286,40.03892658648571,2,1,0
2021-07-02,382,BARC,6.690314661246419,41.18218762189061,2,1,0
2021-07-02,383,BARC,7.153384699202695,40.447882675772185,2,1,0
2021-07-02,384,BARC,7.323333904569319,39.28572823064616,2,1,0
2021-07-02,385,BARC,6.459930053991801,20.57921312690917,2,1,0
2021-07-02,386,BARC,6.284885743526523,30.021785242226187,2,1,0
2021-07-02,387,BARC,6.32893200183622,21.290096087447303,2,1,0
2021-07-02,388,BARC,6.849329413865481,29.07870206728501,2,1,0
2021-07-02,389,BARC,6.7436798128676845,27.815241441910686,2,1,0
2021-07-02,390,BARC,7.09036775110226,37.27322426300618,2,1,0
2021-07-02,391,BARC,7.006818561076836,14.505224047322345,2,1,0
2021-07-02,392,BARC,6.810299623482882,25.890057481980314,2,1,0
2021-07-02,393,BARC,6.91259882965743,17.986952379497232,2,1,0
2021-07-02,394,BARC,6.490400406829061,23.721119029754803,2,1,0
2021-07-02,395,BARC,6.349898891095579,40.6867849439993,2,1,0
2021-07-02,396,BARC,6.962240147747931,39.63136100600351,2,1,0
